user_id,name,age,email,address,device_type,listening_time,subscription_type,subscription_category
4037,Christina Jones,44,parkthomas@example.com,"8410 Cynthia Avenue, East Desireefurt, ND 22767",Mobile,4150,Premium,Yearly
4038,Elizabeth Ortiz,44,brandon61@example.net,"3883 Ashley Land, South Christianview, RI 01484",Desktop,9244,Premium,3 Month
4039,John Wheeler,44,mikayla45@example.net,"973 Lee Spurs Suite 736, East Marymouth, CA 37734",Mobile,942,Premium,Yearly
4040,Johnny Alvarado,44,oramirez@example.net,"636 Randy Park Suite 540, Thomasshire, FM 04052",Desktop,780,Free,Yearly
4041,Mark Wilson,41,kathryn21@example.org,"9804 Chan Fork Suite 677, Baileyport, ND 93106",Desktop,8547,Premium,3 Month
4042,Lisa Howard,19,jbrady@example.net,"71058 Mike Ports, Davidville, TX 08888",Tablet,3370,Premium,Monthly
4043,Cheryl Rodriguez,44,lauren32@example.org,"1565 Henson Junctions Suite 771, Chelseaborough, TN 82627",Desktop,7628,Free,3 Month
4044,Mary Leonard,44,lmacdonald@example.net,"4189 Phillip Island Apt. 820, Shahburgh, DC 89088",Desktop,6538,Premium,3 Month
4045,Julia Logan,44,fhudson@example.com,"063 Tyler Underpass, East Joshuaville, NV 14951",Desktop,9918,Family,Monthly
4046,Danielle Palmer,59,obell@example.net,"31594 Matthews Motorway Apt. 820, Cynthiamouth, KY 09441",Desktop,9938,Free,Monthly
4047,Meredith Mills,44,jeffrey87@example.net,"920 Johnny Crest, Lake Katherinefurt, CA 65375",Desktop,2566,Family,3 Month
4048,Marc Skinner,44,joneswalter@example.net,"574 Anderson Lane, Lake Victoriahaven, WY 51645",Mobile,7194,Family,Yearly
4049,Todd Arellano,42,chadwu@example.com,"7625 Robert Burg, Burkeland, GA 65550",Desktop,5733,Premium,Monthly
4050,Kayla Morton,44,brian04@example.com,"6035 Rebecca Loaf Suite 940, Port Johnbury, DE 85660",Mobile,6050,Free,Monthly
4051,Kirsten Raymond,44,robertsnicole@example.net,"3032 Campbell Inlet, Robertstad, OK 38417",Desktop,6674,Family,3 Month
4052,Jose Trevino,60,walter89@example.net,"0561 Valerie Lakes, South Jennifer, WY 50356",Desktop,5569,Family,Monthly
4053,Patricia Perez,46,williejacobs@example.com,"Unit 0120 Box 2129, DPO AP 98597",Mobile,5372,Premium,Monthly
4054,Jennifer Lewis,29,chelsea57@example.com,"USCGC Sandoval, FPO AE 06937",Mobile,1480,Premium,Yearly
4055,Gregory Berry,20,crystalcantu@example.org,"Unit 6617 Box 8873, DPO AE 72393",Mobile,9454,Premium,Yearly
4056,Joseph Richard,40,evanslisa@example.org,"04378 Michael Villages, East Tammy, GA 15758",Desktop,6069,Premium,Monthly
4057,Olivia Bishop,24,rosarionina@example.net,"Unit 0904 Box 5077, DPO AA 48823",Mobile,2349,Premium,Yearly
4058,Vanessa Patterson,23,frankcarson@example.org,"8333 Gardner Flats Suite 996, Morenoville, VT 56788",Desktop,182,Premium,Yearly
4059,Joseph Morales,44,elizabeth16@example.com,"01093 Bell Crossing, West Nancymouth, NV 39893",Mobile,3186,Family,Monthly
4060,Deanna Bird,44,alexandertaylor@example.net,"83131 Michael Loaf, Galvanmouth, TN 34972",Desktop,477,Premium,3 Month
4061,Thomas Perry,44,jrogers@example.org,"877 Isaac Pines, New Kenneth, TN 87718",Tablet,7068,Family,Monthly
4062,Albert Bowen,53,terrence66@example.org,"USCGC Mullins, FPO AE 29706",Desktop,3552,Premium,Monthly
4063,Sarah Myers,24,marcreynolds@example.org,"69679 Guzman Pine, New Michael, NY 16673",Tablet,9371,Free,Monthly
4064,James Jordan PhD,28,oshaw@example.net,"100 Jenkins Tunnel, Brandychester, NY 98341",Desktop,5636,Free,3 Month
4065,Jason Hill,50,brownkevin@example.com,"Unit 3233 Box 3665, DPO AP 09758",Mobile,3510,Family,Yearly
4066,Angela Barnes,20,emilybennett@example.com,"9109 Joseph Bypass, West Jacob, NH 48492",Mobile,3364,Family,3 Month
4067,Dan Davis,57,gallagherchristopher@example.com,"4780 Acevedo Loaf, North Jasonland, PW 03141",Mobile,3930,Premium,3 Month
4068,Paula Brock,44,kimberlybishop@example.org,"08550 Ponce Estates, East Ashlee, MT 77945",Mobile,9198,Premium,Monthly
4069,Ruben Valenzuela,44,christinawood@example.org,"865 Hayes Hill, East Kathleenchester, NY 55983",Desktop,3966,Family,Monthly
4070,Evan Myers,52,obarron@example.org,"76693 Ryan Pine Apt. 190, West Debra, MA 11096",Desktop,8482,Free,3 Month
4071,Nicholas Rose,44,lanemichael@example.net,"1583 May Inlet, Brandonside, WI 52772",Mobile,6121,Premium,3 Month
4072,Jackie Wilkerson,44,thomas86@example.org,"PSC 6275, Box 2330, APO AA 87231",Mobile,4413,Family,Monthly
4073,James Thomas,57,robert38@example.com,"826 Danielle Meadow Apt. 742, Port Scott, TX 93191",Tablet,1865,Family,3 Month
4074,Rachel Guzman,44,tsparks@example.org,"26590 Katrina Parks, Austinshire, VT 19189",Desktop,6368,Family,Yearly
4075,Alex Torres,25,moralesmargaret@example.net,"37224 Coleman Extensions Suite 436, Port Tinaside, IL 14320",Tablet,5631,Family,3 Month
4076,Cheryl Cherry,44,zachary62@example.net,"02053 Alexander Park, Thompsonfort, IL 47769",Mobile,9007,Premium,Yearly
4077,Russell Dennis,44,whitney67@example.com,"PSC 5499, Box 9165, APO AE 41961",Mobile,2087,Free,Monthly
4078,Stephen Shaw,44,hwilson@example.org,"576 Michael Path Suite 421, Katiebury, OH 93525",Desktop,7699,Premium,Yearly
4079,Daniel Harrison,44,jeffreygomez@example.net,"222 Rodriguez Ports, Brownville, KS 51378",Desktop,4679,Premium,3 Month
4080,Michelle Peters,27,kjones@example.net,"33204 Emma Trail Apt. 654, West Stacy, MP 45805",Desktop,3541,Family,Yearly
4081,Christine Buckley,26,djones@example.org,"750 Mark Gateway, Tamaraton, ND 07543",Tablet,2138,Free,3 Month
4082,Shawn Park,44,mario46@example.com,"155 Rivera Drive, Lake Kirsten, GU 71474",Desktop,5135,Free,3 Month
4083,Cathy Chavez,53,snorris@example.net,"71520 Shawn Loop Apt. 248, Marcuschester, TN 39011",Mobile,4364,Family,Yearly
4084,Joshua Grant,18,scantrell@example.com,"22390 Ramirez Circle, Homouth, MI 25213",Desktop,6749,Family,Yearly
4085,Timothy Henson,18,joseph15@example.com,"0505 Ashley Centers, Emilyfort, ID 76485",Desktop,1537,Free,3 Month
4086,Wendy Morrison,44,belinda35@example.org,"247 Huff Villages Suite 317, Danielview, TX 39615",Mobile,3207,Premium,Monthly
4087,Tabitha Strong,44,mikepetersen@example.net,"287 Gross Lock, North Tiffany, NH 16452",Desktop,573,Family,Monthly
4088,Ruth Perez,26,teresaburns@example.com,"17307 Patrick Park Suite 064, South Crystal, OK 86141",Desktop,4234,Premium,Yearly
4089,David Fisher,30,jasmin98@example.com,"1224 Ware Unions Apt. 650, West Austin, HI 49590",Mobile,2965,Premium,Yearly
4090,Cynthia Nguyen,50,brownjohn@example.net,"74269 Robert Lake Suite 786, New Alexistown, WI 08294",Mobile,7392,Premium,3 Month
4091,Kelli Rodriguez,50,twhite@example.net,"867 Tracy Brook, Port Daniel, MS 99319",Tablet,7501,Family,Monthly
4092,Nicole Davis,44,karlaguirre@example.org,"1527 Mckay Village, Morrowville, AL 25594",Mobile,9939,Premium,3 Month
4093,Sherry Carter,44,gcook@example.net,"4900 Garcia Centers, Bryantfurt, PA 07967",Desktop,8434,Family,Monthly
4094,Daniel Gilbert,44,calvinwade@example.net,"33512 Lewis Park Apt. 100, New Jason, HI 78199",Mobile,5655,Family,3 Month
4095,Kelly Murray,44,owilkerson@example.org,"157 Kayla Views Apt. 086, East Lindseyland, MH 60781",Mobile,6686,Premium,Yearly
4096,Evan Wiley,44,xpatrick@example.org,"91371 Alexander Land, Vanessastad, SC 63577",Desktop,3219,Free,Monthly
4097,Jason Kerr MD,58,uacevedo@example.net,"786 Moore Heights, New Christine, ME 67785",Desktop,5261,Free,Monthly
4098,Stanley Massey,44,teresa85@example.net,"9582 Carolyn Trail, New Amyshire, LA 07299",Desktop,3409,Family,Yearly
4099,Janice Flores,44,phillipsjames@example.net,"778 Myers Summit Apt. 455, Kaylaborough, IA 09727",Desktop,3128,Premium,Yearly
4100,Bonnie Dalton,44,jhoward@example.net,"732 Jackson Villages, South Brandon, KY 01631",Mobile,2361,Premium,Monthly
4101,Eric Espinoza,26,btaylor@example.com,"31929 Gregory Glens Suite 848, East Jenniferburgh, NM 72933",Desktop,789,Family,Monthly
4102,Bradley Brown,21,mark64@example.com,"670 Steven Port, Sethside, VA 85062",Mobile,9394,Free,Yearly
4103,Susan Ashley,44,joelfrost@example.org,"95139 White Springs Suite 617, Robertfort, WA 53379",Tablet,657,Free,3 Month
4104,Sarah Williams,37,hshields@example.net,"PSC 7662, Box 7551, APO AP 61899",Mobile,4409,Premium,Yearly
4105,Charles Webster,44,tinaglover@example.net,"70882 Allison Square, Port Sandrastad, MN 27130",Mobile,1906,Premium,Yearly
4106,Jose Huffman,44,zbrown@example.com,"3736 Crystal Causeway Apt. 086, Sarachester, NC 11350",Tablet,635,Family,Yearly
4107,Olivia Miller,44,xwoods@example.com,"527 Romero Pine, Jeffersonshire, NC 49945",Desktop,3881,Premium,Yearly
4108,Jesus Frazier,44,ipineda@example.net,"196 Jennifer Well, Paulborough, DC 82750",Tablet,8949,Free,3 Month
4109,Rachel Simmons,44,jamesraymond@example.net,"975 Greene Mill Suite 463, Kimberlyview, OH 80842",Desktop,1389,Premium,Yearly
4110,Melissa Gallegos,66,zwiggins@example.net,"475 Joshua Turnpike, Changview, MS 93109",Desktop,9439,Family,Yearly
4111,Jeremy Cooley,61,emilyholmes@example.com,"14618 Clark Courts, West Tony, WI 40425",Desktop,524,Free,Monthly
4112,Heather Bean,20,kramertyler@example.com,"919 Drew Land Suite 706, North Brandi, AL 92289",Mobile,3143,Premium,3 Month
4113,Sarah Evans,60,cheyennehawkins@example.org,"63564 Cody Trail Apt. 946, Lake Dylanbury, MA 54688",Desktop,1486,Premium,Yearly
4114,David Kennedy,50,shane64@example.com,"7098 Glenn Prairie Suite 413, Devonhaven, PA 26387",Tablet,1519,Free,3 Month
4115,Steve Smith,40,watsonsarah@example.org,"PSC 0044, Box 4271, APO AA 72269",Desktop,2257,Free,Yearly
4116,Jonathan Parker,44,jordangina@example.net,"14639 Gardner Neck Apt. 427, Lake Christophershire, DE 52096",Mobile,2135,Free,Monthly
4117,Erica Santos,44,theresa19@example.com,"1116 Francis Via, Patriciabury, NC 82531",Desktop,8236,Family,3 Month
4118,Jonathan Stark,68,espinozaanthony@example.com,"65117 Vincent Tunnel Suite 350, Claudiaburgh, DC 10258",Desktop,354,Free,Yearly
4119,Ana Novak,44,obrienpatrick@example.org,"235 Martin Park, North Ronaldside, MI 59685",Mobile,3589,Premium,Yearly
4120,Joyce Price,44,jeffreypowell@example.com,"1089 Cruz Village Apt. 134, West Leslieton, MO 98034",Mobile,7208,Premium,3 Month
4121,Nicole Bell,44,tim01@example.net,"1220 Silva Isle, Lake Christopherburgh, WI 54781",Tablet,3635,Free,Monthly
4122,Diane Martinez,44,melissa12@example.net,"960 Moss Ports Suite 543, Wrightbury, NH 00731",Desktop,3927,Family,Monthly
4123,Jose Martin,31,madisonwells@example.com,"540 Kelly Dale Apt. 909, Carterborough, IN 91725",Mobile,1193,Premium,3 Month
4124,Katherine Jones,44,vmedina@example.org,"397 Mcdowell Burg, Riosborough, ME 04593",Desktop,7712,Free,3 Month
4125,Marissa Johnson,44,roberthunter@example.org,"5881 Gregory Spring, Elizabethchester, WI 76991",Desktop,6359,Family,Monthly
4126,Harold Banks,18,caldwellrobert@example.org,"96726 King Springs, Marvinhaven, OR 76568",Tablet,2066,Family,Monthly
4127,Paula Warren,44,kwyatt@example.org,"709 Melissa Viaduct Suite 083, Reillyfort, FL 02210",Mobile,2673,Premium,Yearly
4128,Michael Lloyd,44,aguilardaniel@example.com,"81906 Jesus Mall Apt. 022, Daltonmouth, ID 98224",Mobile,2338,Family,Yearly
4129,David Pennington,34,ikelly@example.net,"22653 French Isle, Michaelport, TX 07235",Desktop,7729,Family,Monthly
4130,Mary Robinson,65,gardnerdonna@example.org,"7758 John Throughway Apt. 088, Rangelhaven, IL 37705",Mobile,4450,Free,3 Month
4131,Tina Sanchez,44,jenniferallen@example.net,"81828 Bruce Plains Apt. 975, South Mary, MA 57051",Mobile,5709,Premium,Monthly
4132,Bill Sandoval,69,hunterhunter@example.net,"70727 Mckinney Harbors Suite 951, Manuelstad, IA 27753",Desktop,4034,Family,Yearly
4133,Edwin Marsh,44,navarrojoseph@example.com,"69838 Nixon Knoll Suite 274, Port Cindy, NJ 01886",Desktop,9564,Free,3 Month
4134,Thomas Page,69,czamora@example.com,"329 French Fork Apt. 897, South Traci, GU 34666",Desktop,7532,Premium,3 Month
4135,David Valenzuela,44,diazemily@example.net,"3492 Rodriguez Ford, South Ashleyton, LA 64330",Mobile,8636,Premium,3 Month
4136,Brian Short,44,joshua84@example.org,"1081 Dana Divide Suite 551, Lake George, GU 93473",Mobile,1959,Family,3 Month
4137,Megan Larson,44,gary44@example.org,"3696 Jack Viaduct, Lake Frankburgh, WI 44735",Desktop,3298,Premium,3 Month
4138,Elizabeth Hopkins,48,paynechristina@example.net,"507 Black Plain, Davidland, PA 57459",Desktop,7407,Premium,3 Month
4139,Dylan Pruitt,44,uwalker@example.net,"96902 John Field Apt. 181, East Cassandra, PW 42786",Tablet,1692,Family,Yearly
4140,Daniel Rosales,65,michael71@example.com,"24213 Carlson Corners, North John, MT 12342",Desktop,2576,Premium,Yearly
4141,Amanda Greer,42,ochoamelissa@example.com,"49038 Grant Heights Apt. 087, Lake Dylanborough, RI 67273",Desktop,3690,Premium,Monthly
4142,Jonathan Smith,44,sharon81@example.com,"0201 Summers Crossroad Apt. 441, Snyderton, DE 99787",Mobile,1856,Free,3 Month
4143,David Pearson,44,rshields@example.com,"039 Mary Gateway Apt. 466, Duffyborough, LA 42903",Tablet,6243,Family,3 Month
4144,Brian Simpson,31,pamela74@example.net,"3593 Rice Roads Suite 711, New Saraton, HI 49784",Desktop,7779,Premium,3 Month
4145,Ashley Raymond,44,markdavidson@example.net,"645 Alicia Mews, Jefferytown, TX 27080",Desktop,3771,Premium,Monthly
4146,George Hernandez,44,fredericklewis@example.com,"9061 Colleen Skyway Apt. 223, Dunnland, MO 84460",Mobile,2845,Premium,3 Month
4147,Anne Thomas,53,mckeerobert@example.org,"525 Michael Flat, Snyderport, MD 86135",Tablet,1294,Premium,Monthly
4148,Alice Haynes,44,vwilliams@example.net,"79870 Ebony Summit, Olsonbury, GU 44024",Desktop,6749,Free,Monthly
4149,Diane Wells,32,lucashull@example.com,"4830 Eugene Cliffs, Wilsonbury, NV 94405",Mobile,4028,Premium,Monthly
4150,Kellie Clark,44,ccoleman@example.org,"08949 Diana Manor Suite 549, Lake Meaganburgh, NM 91003",Desktop,5301,Family,3 Month
4151,Tracy Hammond,40,umartin@example.org,"72242 Snyder Bypass Apt. 164, Port Debrabury, NJ 06787",Desktop,7129,Premium,Yearly
4152,Benjamin Olson,44,biancahudson@example.com,"515 Elliott Greens, Cynthiaberg, HI 41399",Tablet,2784,Free,Yearly
4153,Cynthia Dixon,44,emilyreynolds@example.net,"Unit 9037 Box 7157, DPO AP 01696",Mobile,3547,Premium,3 Month
4154,Elizabeth Rivera,44,tgriffin@example.net,"USCGC Washington, FPO AE 89164",Mobile,9695,Premium,Yearly
4155,Brian Graves,27,lauren83@example.net,"1464 Sanchez Lock, West Nicole, VA 63767",Tablet,3227,Free,Monthly
4156,Kayla Grant,44,bryantbetty@example.org,"USCGC Johnson, FPO AE 36617",Desktop,4277,Free,Yearly
4157,Justin Lynch,44,vasquezangela@example.org,"172 Christina Tunnel, Kimberlyport, WY 58541",Mobile,4077,Family,Monthly
4158,John Fuller,44,ronaldguzman@example.org,"27085 Gary Club, Barryhaven, AK 63557",Mobile,8396,Free,Yearly
4159,Todd Lopez,31,tstafford@example.com,"11083 Tracy Springs Apt. 503, South Gloriafort, RI 48404",Mobile,2121,Family,Monthly
4160,Robert Bryant,44,nhays@example.com,"02925 Williamson Green Apt. 492, Ryanview, OK 52462",Mobile,225,Free,Monthly
4161,Craig Fischer,63,denisedavis@example.net,"Unit 5331 Box 9251, DPO AP 78216",Desktop,7443,Free,Yearly
4162,Steven Ware,53,staylor@example.net,"635 Jessica Street, Johntown, CA 48464",Desktop,462,Premium,3 Month
4163,Carlos Mckinney,44,mcummings@example.net,"26830 Booth Lights, Paulmouth, VA 71391",Mobile,2144,Free,Yearly
4164,Alyssa Mills,44,rowematthew@example.com,"92963 Riley Streets, Kennedytown, NM 90932",Mobile,4882,Free,3 Month
4165,Melissa Reyes,44,maynardjacob@example.com,"091 Natalie Garden Apt. 653, Calderonfort, CO 71586",Tablet,2172,Premium,Monthly
4166,Patricia Cruz,70,cody03@example.net,"598 Kayla Mews Apt. 102, Perezshire, RI 23866",Mobile,3559,Family,Monthly
4167,Kenneth Navarro,37,rjackson@example.com,"553 Singh Roads Apt. 142, Donaldsonstad, AL 59341",Mobile,2315,Free,Monthly
4168,Colton Anderson,70,moorejoshua@example.org,"675 Christopher Spring, Heidichester, SD 11503",Mobile,8102,Free,Monthly
4169,Samantha Molina,39,natasha31@example.org,"39238 Natalie Mission, Johnsonton, KS 81244",Desktop,5246,Free,Monthly
4170,Lisa Salinas,44,jsmith@example.org,"PSC 4025, Box 6802, APO AP 90782",Desktop,112,Premium,Yearly
4171,Anthony Beck,44,scott76@example.org,"9471 Elizabeth Ways, Michaelshire, WV 93884",Mobile,5578,Family,3 Month
4172,Ricky Mcdaniel,44,christopher65@example.org,"352 Hunter Squares, Kimberlyhaven, FL 50318",Mobile,7104,Premium,Monthly
4173,Steven Hart,40,wwilliams@example.net,"9283 Miller Canyon, Lake Christopher, KY 58942",Tablet,2714,Free,Yearly
4174,Molly Woods,49,qharris@example.com,"74620 Bowman Wells, New James, PA 24733",Desktop,6973,Premium,3 Month
4175,Heather Webb,65,brittany20@example.org,"USNS Jones, FPO AP 91632",Tablet,4863,Premium,Yearly
4176,Christopher Silva,48,nicholas74@example.com,"955 John Meadows Apt. 190, Ayerschester, KY 18570",Mobile,2624,Free,Yearly
4177,Jessica Thompson,44,lisa65@example.net,"8973 Perry Place, New Robert, CO 98574",Desktop,5614,Premium,Monthly
4178,Mark Wells,44,christinamack@example.com,"939 Jason Key Apt. 009, Racheltown, RI 30802",Desktop,7318,Free,3 Month
4179,Joseph Gray,44,zbrown@example.net,"213 Heather Greens Suite 001, Boydshire, UT 85077",Desktop,5575,Family,Monthly
4180,Drew Robles,37,jordanterrell@example.org,"272 Pamela Mountains, Davidview, OK 43402",Mobile,7570,Premium,3 Month
4181,Jonathan Newman,44,toddgray@example.org,"237 Debra Meadows Suite 027, Lawrenceview, KS 55304",Tablet,3154,Premium,Yearly
4182,Terri Marquez,44,theodorelong@example.org,"0815 Tabitha View, Lake Brittany, MI 97836",Mobile,7160,Premium,3 Month
4183,Michael Reed,44,amanda80@example.net,"135 Patricia Squares, Williamhaven, UT 78097",Desktop,6285,Premium,Yearly
4184,Renee Rios,44,carsonnicholas@example.com,"1377 Burns Club Suite 851, Simpsonland, WV 11592",Mobile,3370,Premium,3 Month
4185,Jared Paul,44,michaelfleming@example.com,"7444 Larry Turnpike, North Richard, MT 87861",Desktop,8708,Family,Monthly
4186,Sean Martin,44,kramermatthew@example.org,"9975 Barton Path, Acostastad, VT 78205",Tablet,3992,Premium,3 Month
4187,William Richardson,26,michellefisher@example.com,"93663 Green Locks, Port Timothy, OH 64975",Desktop,5621,Family,Monthly
4188,Mary Chandler,44,claytoncross@example.org,"4717 Hunter Lodge Suite 982, Wangside, AS 23192",Mobile,699,Family,Monthly
4189,Eddie Moore,65,graysandra@example.com,"723 Charles Roads Suite 891, Lake Laura, PA 67310",Desktop,7221,Premium,Monthly
4190,Samantha Carrillo,44,price@example.net,"37709 Wilkins Locks Suite 269, Bradyport, OH 13772",Desktop,1909,Premium,3 Month
4191,Tara Garcia,69,kennethwilson@example.net,"750 Brown Keys Suite 767, Pamelafort, MH 83341",Desktop,5633,Premium,3 Month
4192,Craig Wolfe,44,michael34@example.net,"16474 Ronald Landing, Galvanland, GA 55036",Mobile,5675,Family,Monthly
4193,David Tucker,44,scottjacobs@example.com,"13502 Scott Summit Apt. 867, East Tammytown, AR 30811",Mobile,5356,Premium,Yearly
4194,Mitchell Lewis,44,michele28@example.net,"320 Stephen Summit Apt. 261, Lake Joan, SC 23571",Desktop,9078,Family,3 Month
4195,Nicole Young,44,rgarza@example.org,"PSC 9097, Box 2408, APO AP 27263",Mobile,7564,Free,3 Month
4196,Kevin Frazier,40,pking@example.net,"PSC 8484, Box 8922, APO AE 18672",Tablet,4838,Premium,3 Month
4197,Jennifer Roth,20,charris@example.com,"497 Perez Pike Suite 356, West Ashley, MA 54720",Mobile,4710,Family,3 Month
4198,Miss Erin Mcconnell MD,44,troyadams@example.net,"Unit 8780 Box 2284, DPO AE 24959",Desktop,8463,Premium,Yearly
4199,John Graves,46,scott27@example.net,"681 James Heights Suite 121, West Frank, MS 27846",Mobile,8975,Free,Yearly
4200,Joseph Garcia,48,haaslori@example.org,"PSC 8273, Box 5707, APO AE 55666",Desktop,6106,Premium,3 Month
4201,Tabitha Burns,70,josephfrank@example.net,"224 Diane Plains, Lake Patricia, PR 53589",Desktop,3405,Free,Yearly
4202,Misty Garcia,50,robinsoncindy@example.org,"83250 Ortiz Pine Suite 296, Gonzalezborough, IA 47800",Mobile,8017,Premium,3 Month
4203,Benjamin Berry,44,kjohnson@example.net,"15766 Tina Shores, Joseberg, DE 16296",Mobile,3083,Family,Monthly
4204,Ryan Perez,27,gilbertrachel@example.net,"260 Valentine Groves, Michelleland, MA 68751",Mobile,2237,Premium,3 Month
